tconst,titleType,primaryTitle,originalTitle,startYear,genres,averageRating,numVotes
tt0001225,short,From Storm to Sunshine,From Storm to Sunshine,1910,"Drama,Short",,
tt0001226,short,From Tyranny to Liberty,From Tyranny to Liberty,1910,"Drama,Short",,
tt0001227,short,The Fugitive,The Fugitive,1910,"Drama,Short,War",5.9,258.0
tt0001228,short,A Gambler of the West,A Gambler of the West,1910,"Short,Western",,
tt0001229,short,Et gensyn,Et gensyn,1910,Short,,
tt0001230,movie,Gentleman Joe,Gentleman Joe,1910,\N,5.0,30.0
tt0001231,short,The Girl and the Fugitive,The Girl and the Fugitive,1910,"Short,Western",,
tt0001232,short,The Girl from Arizona,The Girl from Arizona,1910,"Short,Western",,
tt0001233,short,The Girl on Triple X,The Girl on Triple X,1910,"Short,Western",,
tt0001234,short,Gold Is Not All,Gold Is Not All,1910,"Drama,Short",5.4,43.0
tt0001235,short,A Gold Necklace,A Gold Necklace,1910,"Comedy,Short",5.4,56.0
tt0001236,short,The Gold Seekers,The Gold Seekers,1910,"Drama,Short",5.0,42.0
tt0001237,short,The Golden Supper,The Golden Supper,1910,"Romance,Short",4.6,70.0
tt0001238,short,Great Fight at All-Sereno,Great Fight at All-Sereno,1910,"Comedy,Short",,
tt0001239,short,Los guapos,Los guapos,1910,Short,,
tt0001240,movie,Hamlet,Hamlet,1911,Drama,3.9,21.0
tt0001241,short,Hamlet,Hamlet,1910,"Drama,Short",4.5,16.0
tt0001242,short,Hamlet,Hamlet,1908,"Drama,Short",5.1,18.0
tt0001243,short,Her Father's Pride,Her Father's Pride,1910,"Drama,Short",,
tt0001244,short,Her Photograph,Her Photograph,1910,"Comedy,Short",,
tt0001245,short,Her Terrible Ordeal,Her Terrible Ordeal,1910,"Drama,Short",5.5,73.0
tt0001246,short,La hija del guardacostas,La hija del guardacostas,1910,"Drama,Short",,
tt0001247,movie,His Brother's Wife,His Brother's Wife,1910,\N,,
tt0001248,short,His Last Burglary,His Last Burglary,1910,"Drama,Short",,
tt0001249,short,His Last Dollar,His Last Dollar,1910,"Comedy,Short",,
tt0001250,short,His Mother's Necklace,His Mother's Necklace,1910,"Crime,Drama,Short",,
tt0001251,short,His New Lid,His New Lid,1910,"Comedy,Short",,
tt0001252,short,His Only Daughter,His Only Daughter,1910,"Drama,Short",,
tt0001253,short,His Sister-in-Law,His Sister-In-Law,1910,"Drama,Short",5.6,23.0
tt0001254,short,The Honor of His Family,The Honor of His Family,1910,"Drama,Short",4.4,24.0
tt0001255,short,The Hoodoo,The Hoodoo,1910,"Comedy,Short",,
tt0001256,short,The House with Closed Shutters,The House with Closed Shutters,1910,"Drama,Short,War",5.9,553.0
tt0001257,short,The House of the Seven Gables,The House of the Seven Gables,1910,"Drama,Short,Thriller",,
tt0001258,short,The White Slave Trade,Den hvide slavehandel,1910,"Drama,Short",5.8,150.0
tt0001259,short,The Iconoclast,The Iconoclast,1910,"Drama,Short",,
tt0001260,short,The Impalement,The Impalement,1910,"Drama,Short",,
tt0001261,short,Impersonating the Policeman Lodger,Impersonating the Policeman Lodger,1910,"Comedy,Short",,
tt0001262,short,In Life's Cycle,In Life's Cycle,1910,"Drama,Short",4.8,30.0
tt0001263,short,In Neighboring Kingdoms,In Neighboring Kingdoms,1910,"Comedy,Short",,
tt0001264,short,In Old California,In Old California,1910,"Drama,History,Short",7.0,74.0
tt0001265,short,In the Border States,In the Border States,1910,"Drama,Short,War",6.4,535.0
tt0001266,short,In the Hands of the Enemy,In the Hands of the Enemy,1910,"Drama,Short,War",,
tt0001267,short,In the Mission Shadows,In the Mission Shadows,1910,"Drama,Short,Western",,
tt0001268,short,In the Season of Buds,In the Season of Buds,1910,"Drama,Short",,
tt0001269,short,An Indian Girl's Love,An Indian Girl's Love,1910,"Short,Western",,
tt0001270,short,An Indian Wife's Devotion,An Indian Wife's Devotion,1909,"Drama,Short,Western",,
tt0001271,short,Inundaciones en Lérida,Inundaciones en Lérida,1910,"Documentary,Short",,
tt0001272,short,Jake's Daughter,Jake's Daughter,1910,"Drama,Short",,
tt0001273,short,The Jewel Case,Sølvdaasen,1910,"Crime,Drama,Short",,
tt0001274,short,John Dough and the Cherub,John Dough and the Cherub,1910,"Fantasy,Short",,
tt0001275,short,Juggling on the Brain,Juggling on the Brain,1910,"Comedy,Short",,
tt0001276,short,Justicias del rey Don Pedro,Justicias del rey Don Pedro,1910,"Drama,Short",,
tt0001277,movie,Kapergasten,Kapergasten,1910,Drama,4.4,24.0
tt0001278,short,A Knot in the Plot,A Knot in the Plot,1910,"Short,Western",,
tt0001279,short,Kærlighed og selvmord,Kærlighed og selvmord,1911,Short,,
tt0001280,short,Copenhagen by Night,København ved Nat,1910,Short,4.9,33.0
tt0001281,short,The Lady and the Burglar,The Lady and the Burglar,1910,"Drama,Short",,
tt0001282,short,The Land of Oz,The Land of Oz,1910,"Fantasy,Short",6.8,34.0
tt0001283,short,The Last Deal,The Last Deal,1910,"Drama,Short",5.8,24.0
tt0001284,short,The Lesson,The Lesson,1910,"Drama,Short",4.8,44.0
tt0001285,movie,The Life of Moses,The Life of Moses,1909,"Biography,Drama,Family",5.4,59.0
tt0001286,short,Little Angels of Luck,Little Angels of Luck,1910,"Drama,Short",,
tt0001287,short,The Little Orphan,The Little Orphan,1910,"Drama,Short",,
tt0001288,short,The Little Prospector,The Little Prospector,1910,"Short,Western",,
tt0001289,short,Llegada del marqués de Polavieja a Veracruz,Llegada del marqués de Polavieja a Veracruz,1910,"Documentary,Short",,
tt0001290,short,The Long Trail,The Long Trail,1910,"Short,Western",,
tt0001291,short,Lord Blend's Love Story,Lord Blend's Love Story,1910,"Drama,Short",,
tt0001292,short,Love Among the Roses,Love Among the Roses,1910,"Romance,Short",5.0,60.0
tt0001293,short,Love of Chrysanthemum,Love of Chrysanthemum,1910,"Drama,Short",,
tt0001294,short,Love's C. Q. D.,Love's C. Q. D.,1910,"Romance,Short,Western",7.2,16.0
tt0001295,short,Lucha fratricida o Nobleza aragonesa,Lucha fratricida o Nobleza aragonesa,1910,"Drama,Short",,
tt0001296,short,La lucha por la divisa,La lucha por la divisa,1910,Short,,
tt0001297,short,Luck of Roaring Camp,Luck of Roaring Camp,1910,"Short,Western",,
tt0001298,short,A Lucky Toothache,A Lucky Toothache,1910,"Comedy,Short",,
tt0001299,short,Macbeth,Macbeth,1909,"Drama,Short",3.1,16.0
tt0001300,short,A Mad Infatuation,A Mad Infatuation,1910,"Drama,Short",,
tt0001301,short,Madre mía,Madre mía,1910,Short,,
tt0001302,short,The Maid of Niagara,The Maid of Niagara,1910,"Drama,Short",,
tt0001303,short,The Man,The Man,1910,"Drama,Short",6.0,17.0
tt0001304,short,Mannequins,Mannequins,1913,"Drama,Short",,
tt0001305,short,La manta del caballo,La manta del caballo,1910,Short,,
tt0001306,short,The Fairy Bookseller,Le marchand d'images,1910,"Fantasy,Short",4.8,11.0
tt0001307,short,The Marked Time-Table,The Marked Time-Table,1910,"Drama,Short",5.5,16.0
tt0001308,short,The Marked Trail,The Marked Trail,1910,"Short,Western",,
tt0001309,short,The Masher,The Masher,1910,"Comedy,Short",,
tt0001310,short,May and December,May and December,1910,"Comedy,Romance,Short",5.5,30.0
tt0001311,short,"Mazeppa, or the Wild Horse of Tartary","Mazeppa, or the Wild Horse of Tartary",1910,"Drama,Short",,
tt0001312,short,Mellem pligt og kærlighed,Mellem pligt og kærlighed,1910,Short,,
tt0001313,short,Et menneskeliv,Et menneskeliv,1910,Short,5.1,14.0
tt0001314,short,Il mercante di Venezia,Il mercante di Venezia,1911,"Drama,Short",5.8,158.0
tt0001315,short,The Message of the Violin,The Message of the Violin,1910,"Drama,Short",6.0,23.0
tt0001316,short,Messaline,Messaline,1910,Short,,
tt0001317,short,The Mexican's Faith,The Mexican's Faith,1910,"Short,Western",,
tt0001318,short,Michael Strogoff,Michael Strogoff,1910,"Drama,Short",,
tt0001319,short,A Midnight Cupid,A Midnight Cupid,1910,"Comedy,Short",,
tt0001320,short,Os Milagres de Nossa Senhora da Penha,Os Milagres de Nossa Senhora da Penha,1910,"Musical,Short",,
tt0001321,short,The Cowboy Millionaire,The Cowboy Millionaire,1909,"Short,Western",5.2,57.0
tt0001322,short,The Millionaire and the Ranch Girl,The Millionaire and the Ranch Girl,1910,"Short,Western",,
tt0001323,short,The Miser's Child,The Miser's Child,1910,"Drama,Short",,
tt0001324,short,The Missing Bridegroom,The Missing Bridegroom,1910,"Drama,Short",,
tt0001325,short,The Mistaken Bandit,The Mistaken Bandit,1910,"Short,Western",,
tt0001326,short,The Modern Prodigal,The Modern Prodigal,1910,"Drama,Short",5.5,58.0
tt0001327,short,A Mohawk's Way,A Mohawk's Way,1910,"Drama,Short",,
tt0001328,short,Montblanc la serra,Montblanc la serra,1910,Short,,
tt0001329,short,El moscardón,El moscardón,1910,Short,,
tt0001330,short,"A Mother's Devotion; or, the Firing of the Patchwork Quilt","A Mother's Devotion; or, The Firing of the Patchwork Quilt",1912,Short,5.6,39.0
tt0001331,short,A Moving Picture Rehearsal,A Moving Picture Rehearsal,1910,"Comedy,Short",,
tt0001332,short,Muggsy Becomes a Hero,Muggsy Becomes a Hero,1910,"Comedy,Short",5.5,35.0
tt0001333,short,Muggsy's First Sweetheart,Muggsy's First Sweetheart,1910,"Comedy,Short",5.6,53.0
tt0001334,short,Never Again,Never Again,1910,"Comedy,Short",6.2,18.0
tt0001335,short,The New Magdalen,The New Magdalen,1910,Short,,
tt0001336,short,The New Stenographer,The New Stenographer,1911,"Comedy,Short",,
tt0001337,short,The Newlyweds,The Newlyweds,1910,"Comedy,Short",5.8,55.0
tt0001338,movie,A Night in May,"Maiskaya noch, ili utoplennitsa",1910,Drama,5.2,17.0
tt0001339,short,Not So Bad as It Seemed,Not So Bad as It Seemed,1910,"Comedy,Short",,
tt0001340,short,The Oath and the Man,The Oath and the Man,1910,"Drama,Short",5.1,96.0
tt0001341,movie,Jarní sen starého mládence,Jarní sen starého mládence,1913,Comedy,,
tt0001342,short,The Old Hat,The Old Hat,1910,"Comedy,Short",,
tt0001343,short,The Old Soldier,The Old Soldier,1910,"Crime,Drama,Short",,
tt0001344,short,An Old Story with a New Ending,An Old Story with a New Ending,1910,"Comedy,Short",,
tt0001345,short,On the Reef,On the Reef,1910,"Drama,Short",,
tt0001346,short,"One Night, and Then --","One Night, and Then --",1910,"Drama,Short",,
tt0001347,short,Ononko's Vow,Ononko's Vow,1910,"Drama,Short",,
tt0001348,movie,Orientalsk dans,Orientalsk dans,1910,\N,4.0,12.0
tt0001349,short,Our Darling,Our Darling,1910,Short,,
tt0001350,short,The Outlaw's Sacrifice,The Outlaw's Sacrifice,1910,"Short,Western",,
tt0001351,short,Over Silent Paths,Over Silent Paths,1910,"Drama,Short,Western",6.0,60.0
tt0001352,short,The Padre's Secret,The Padre's Secret,1910,"Drama,Short,Western",,
tt0001353,movie,Paganini,Paganini,1911,\N,5.0,13.0
tt0001354,short,Pals of the Range,Pals of the Range,1910,"Short,Western",,
tt0001355,short,Para domar la suegra,Para domar la suegra,1910,"Comedy,Short",,
tt0001356,short,Parada militar en el paseo,Parada militar en el paseo,1910,"Documentary,Short",,
tt0001357,short,Patricia of the Plains,Patricia of the Plains,1910,"Short,Western",,
tt0001358,short,Peder Tordenskjold,Peder Tordenskjold,1910,Short,4.2,25.0
tt0001359,movie,A Pesca do Bacalhau,A Pesca do Bacalhau,1910,Documentary,,
tt0001360,short,The Phoenix,The Phoenix,1910,"Drama,Short",,
tt0001361,short,The Picture Thieves,The Picture Thieves,1910,"Crime,Drama,Short",,
tt0001362,short,A Plain Song,A Plain Song,1910,"Drama,Short",,
tt0001363,short,The Plans of the Fortress,The Plans of the Fortress,1910,"Drama,Short,War",,
tt0001364,movie,El pobre Valbuena,El pobre Valbuena,1910,\N,6.2,12.0
tt0001365,short,The Pony Express Rider,The Pony Express Rider,1910,"Short,Western",,
tt0001366,movie,Un portero modelo,Un portero modelo,1910,\N,,
tt0001367,short,Pride of the Range,Pride of the Range,1910,"Short,Western",,
tt0001368,short,The Princess and the Peasant,The Princess and the Peasant,1910,"Drama,Short",,
tt0001369,short,The Purgation,The Purgation,1910,"Drama,Short",,
tt0001370,movie,Rainha Depois de Morta Inês de Castro,Rainha Depois de Morta Inês de Castro,1910,"Drama,History",5.3,25.0
tt0001371,short,Ramona,Ramona,1910,"Drama,Romance,Short",5.9,420.0
tt0001372,short,The Ranch Girl's Legacy,The Ranch Girl's Legacy,1910,"Short,Western",,
tt0001373,short,Ranch Life in the Great Southwest,Ranch Life in the Great Southwest,1910,"Documentary,Short,Western",,
tt0001374,short,The Ranchman's Feud,The Ranchman's Feud,1910,"Short,Western",,
tt0001375,short,The Range Riders,The Range Riders,1910,"Short,Thriller,Western",,
tt0001376,short,The Ranger's Bride,The Ranger's Bride,1910,"Comedy,Short,Western",,
tt0001377,short,Re Lear,Re Lear,1910,"Drama,Short",4.8,27.0
tt0001378,short,Re Lear,Re Lear,1910,"Drama,Short",6.0,217.0
tt0001379,movie,A Record Hustle Through Foggy London,A Record Hustle Through Foggy London,1910,\N,4.6,12.0
tt0001380,short,Regina von Emmeritz och konung Gustaf II Adolf,Regina von Emmeritz och konung Gustaf II Adolf,1910,"Drama,Short",3.6,11.0
tt0001381,short,A Recruit from 64,En rekrut fra 64,1910,"Drama,Short,War",5.7,40.0
tt0001382,movie,Revolução de 5 de Outubro,Revolução de 5 de Outubro,1910,Documentary,,
tt0001383,short,Ribera del Llobregat,Ribera del Llobregat,1910,"Documentary,Short",,
tt0001384,short,A Rich Revenge,A Rich Revenge,1910,"Comedy,Short",,
tt0001385,short,The Rocky Road,The Rocky Road,1910,"Drama,Short",5.3,76.0
tt0001386,movie,Le roi des parfums,Le roi des parfums,1910,\N,4.3,19.0
tt0001387,short,A Romance of the Western Hills,A Romance of the Western Hills,1910,"Romance,Short,Western",5.4,32.0
tt0001388,short,Rose o' Salem Town,Rose o' Salem Town,1910,"Drama,Short",5.6,82.0
tt0001389,short,A Sailor's Sacrifice,A Sailor's Sacrifice,1910,"Drama,Short",,
tt0001390,short,A Salutary Lesson,A Salutary Lesson,1910,"Drama,Short",,
tt0001391,short,The Seal of the Church,The Seal of the Church,1910,"Drama,Short,Western",,
tt0001392,short,Segunda carrera automovilista 'Peña-Rhin' (Mataró-Argentona),Segunda carrera automovilista 'Peña-Rhin' (Mataró-Argentona),1910,Short,,
tt0001393,short,Serious Sixteen,Serious Sixteen,1910,"Comedy,Short",,
tt0001394,short,The Sheriff's Sacrifice,The Sheriff's Sacrifice,1910,"Short,Western",,
tt0001395,short,The Silent Message,The Silent Message,1910,"Short,Western",,
tt0001396,short,Simple Charity,Simple Charity,1910,"Drama,Short",3.0,18.0
tt0001397,short,Sisters,Sisters,1910,"Drama,Short",,
tt0001398,short,The Son of the Executioner,Skarpretterens Søn,1911,"Drama,Short",,
tt0001399,short,The Smoker,The Smoker,1910,"Comedy,Short",,
tt0001400,short,The Song of the Wildwood Flute,The Song of the Wildwood Flute,1910,"Drama,Short",6.4,17.0
tt0001401,short,The Sorrows of the Unfaithful,The Sorrows of the Unfaithful,1910,"Drama,Short",5.9,29.0
tt0001402,short,The Stricken Home,The Stricken Home,1910,"Drama,Short",,
tt0001403,short,The Suffragettes and the Hobble Skirt,The Suffragettes and the Hobble Skirt,1910,"Comedy,Short",,
tt0001404,short,A Summer Flirtation,A Summer Flirtation,1910,"Comedy,Romance,Short",,
tt0001405,short,A Summer Idyll,A Summer Idyll,1910,"Romance,Short",,
tt0001406,short,A Summer Tragedy,A Summer Tragedy,1910,"Comedy,Short",,
tt0001407,short,Sunshine Sue,Sunshine Sue,1910,"Drama,Short",6.2,19.0
tt0001408,short,Take Me Out to the Ball Game,Take Me Out to the Ball Game,1910,"Comedy,Short",,
tt0001409,short,Taming Wild Animals,Taming Wild Animals,1910,"Action,Adventure,Drama",,
tt0001410,short,Taming a Husband,Taming a Husband,1910,"Comedy,Short",4.2,19.0
tt0001411,short,Teatro de la naturaleza en Sabadell,Teatro de la naturaleza en Sabadell,1910,Short,,
tt0001412,short,The Tenderfoot Messenger,The Tenderfoot Messenger,1910,"Short,Western",,
tt0001413,short,The Tenderfoot's Triumph,The Tenderfoot's Triumph,1910,"Short,Western",,
tt0001414,short,That Chink at Golden Gulch,That Chink at Golden Gulch,1910,"Short,Western",6.3,64.0
tt0001415,short,Thou Shalt Not,Thou Shalt Not,1910,"Drama,Short",,
tt0001416,short,The Thread of Destiny,The Thread of Destiny,1910,"Romance,Short",,
tt0001417,short,Through Fire to Fortune,Through Fire to Fortune,1911,"Adventure,Drama,Short",,
tt0001418,short,Tommy Gets His Sister Married,Tommy Gets His Sister Married,1910,"Comedy,Short",,
tt0001419,short,The Tout's Remembrance,The Tout's Remembrance,1910,"Drama,Short",,
tt0001420,short,A Tragedy of the Olden Times,A Tragedy of the Olden Times,1911,"Crime,Drama,Short",,
tt0001421,short,Le tragique amour de Mona Lisa,Le tragique amour de Mona Lisa,1912,"Drama,Short",,
tt0001422,movie,Trail to the West,Trail to the West,1910,\N,,
tt0001423,short,A Woman's Treachery,A Woman's Treachery,1910,"Crime,Drama,Short",4.2,13.0
tt0001424,short,Trimming of Paradise Gulch,Trimming of Paradise Gulch,1910,"Short,Western",,
tt0001425,short,True to His Duty,True to His Duty,1910,"Drama,Short",,
tt0001426,short,The Truth Will Out,The Truth Will Out,1910,"Crime,Drama,Short",,
tt0001427,short,The Twisted Trail,The Twisted Trail,1910,"Drama,Short",,
tt0001428,short,The Two Brothers,The Two Brothers,1910,"Short,Western",5.1,52.0
tt0001429,short,The Two Fathers,The Two Fathers,1911,"Drama,Family,Short",,
tt0001430,short,Two Little Waifs,Two Little Waifs,1910,"Drama,Short",,
tt0001431,short,The Unchanging Sea,The Unchanging Sea,1910,"Drama,Short",6.3,794.0
tt0001432,short,Uncle Tom's Cabin,Uncle Tom's Cabin,1910,"Drama,Short",5.4,30.0
tt0001434,short,Under Western Skies,Under Western Skies,1910,"Short,Western",,
tt0001435,short,Unexpected Help,Unexpected Help,1910,"Drama,Short",,
tt0001436,short,The Unknown Claim,The Unknown Claim,1910,"Short,Western",,
tt0001437,short,Up San Juan Hill,Up San Juan Hill,1909,"Action,Drama,Short",,
tt0001438,short,Up a Tree,Up a Tree,1910,"Comedy,Short",,
tt0001439,short,The Usurer,The Usurer,1910,"Drama,Short",5.9,265.0
tt0001440,movie,Valdemar Sejr,Valdemar Sejr,1910,"Drama,History",4.7,21.0
tt0001441,short,The Vampire,The Vampire,1910,"Drama,Short",,
tt0001442,short,A Vein of Gold,A Vein of Gold,1910,"Short,Western",,
tt0001443,short,A Victim of Jealousy,A Victim of Jealousy,1910,"Drama,Short",5.8,16.0
tt0001444,short,Värmlänningarne,Värmlänningarne,1910,Short,3.2,33.0
tt0001445,short,Waiter No. 5,Waiter No. 5,1910,"Drama,Short",,
tt0001446,short,The Way of the World,The Way of the World,1910,"Drama,Short",5.3,17.0
tt0001447,short,The Wedding That Didn't Come Off,The Wedding That Didn't Come Off,1910,"Comedy,Short",,
tt0001448,short,Western Chivalry,Western Chivalry,1910,"Short,Western",,
tt0001449,short,A Western Maid,A Western Maid,1910,"Short,Western",,
tt0001450,short,A Western Woman's Way,A Western Woman's Way,1910,"Short,Western",,
tt0001451,short,A Westerner's Way,A Westerner's Way,1910,"Short,Western",,
tt0001452,short,What the Daisy Said,What the Daisy Said,1910,"Romance,Short",5.5,206.0
tt0001453,short,When We Called the Plumber In,When We Called the Plumber In,1910,"Comedy,Short",,
tt0001454,short,When We Were in Our Teens,When We Were in Our Teens,1910,"Comedy,Short",5.6,37.0
tt0001455,short,When the World Sleeps,When the World Sleeps,1910,"Drama,Short",,
tt0001456,short,White Roses,White Roses,1910,"Comedy,Romance,Short",8.5,17.0
tt0001457,short,Who Is She?,Hvem er hun?,1910,"Drama,Short",,
tt0001458,short,Wilful Peggy,Wilful Peggy,1910,"Comedy,Romance,Short",5.9,197.0
tt0001459,short,Winning Back His Love,Winning Back His Love,1910,"Drama,Romance,Short",5.3,57.0
tt0001460,short,The Woman from Mellon's,The Woman from Mellon's,1910,"Drama,Short",2.9,18.0
tt0001461,short,The Woman Hater,The Woman Hater,1910,"Romance,Short",6.0,33.0
tt0001462,short,A Woman's Folly,A Woman's Folly,1910,"Drama,Short",,
tt0001463,short,The Wonderful Wizard of Oz,The Wonderful Wizard of Oz,1910,"Adventure,Fantasy,Short",5.7,1566.0
tt0001464,short,A Worker's Wife,A Worker's Wife,1910,"Drama,Short",,
tt0001465,movie,As Últimas Inundações do Tejo em Santarém,As Últimas Inundações do Tejo em Santarém,1910,\N,,
tt0001466,short,'Tween Two Loves,'Tween Two Loves,1911,"Drama,Romance,Short",,
tt0001467,short,Across the Plains,Across the Plains,1911,"Adventure,Short,Western",,
tt0001468,short,The Adopted Child,The Adopted Child,1911,"Drama,Short",,
tt0001469,short,The Adventures of Billy,The Adventures of Billy,1911,"Drama,Short",5.7,138.0
tt0001470,short,The Adventures of a Baby,The Adventures of a Baby,1911,"Comedy,Short",,
tt0001471,short,En Opfinders Skæbne,En Opfinders Skæbne,1912,"Drama,Short",,
tt0001472,short,After the Ball,After the Ball,1910,"Comedy,Short",,
tt0001473,short,The Aggressor,The Aggressor,1911,"Drama,Short",,
tt0001474,short,Aida,Aida,1911,"Music,Short",,
tt0001475,movie,Amor fatal,Amor fatal,1911,"Drama,Romance",7.3,22.0
tt0001476,short,Amor que mata,Amor que mata,1911,Short,,
tt0001477,short,The Amorous Doctor,The Amorous Doctor,1911,"Comedy,Short",,
tt0001478,short,The Angel of Paradise Ranch,The Angel of Paradise Ranch,1911,"Short,Western",,
tt0001479,short,The Angel of the Slums,The Angel of the Slums,1911,"Drama,Short",,
tt0001480,short,Arizona Bill,Arizona Bill,1911,"Short,Western",,
tt0001481,short,Artful Kate,Artful Kate,1911,"Drama,Short",5.8,37.0
tt0001482,short,As in a Looking Glass,As in a Looking Glass,1911,"Drama,Short",4.9,77.0
tt0001483,short,At a Quarter of Two,At a Quarter of Two,1911,"Drama,Short",,
tt0001484,short,At the Break of Dawn,At the Break of Dawn,1911,"Short,Western",,
tt0001485,short,At the Duke's Command,At the Duke's Command,1911,"Drama,Romance,Short",,
tt0001486,short,At the Threshold of Life,At the Threshold of Life,1911,"Drama,Short",,
tt0001487,short,The Christian Martyrs,Aux lions les chrétiens,1911,"Drama,Short",,
tt0001488,short,The Hallucinations of Baron Munchausen,Les Aventures du baron de Münchhausen,1911,"Fantasy,Short",6.2,495.0
tt0001489,short,The Awakening of John Bond,The Awakening of John Bond,1911,"Drama,Short",,
tt0001490,short,Back to the Primitive,Back to the Primitive,1911,"Short,Western",4.8,23.0
tt0001491,short,Back to the Soil,Back to the Soil,1911,"Drama,Short",,
tt0001492,short,The Backwoodsman's Suspicion,The Backwoodsman's Suspicion,1911,"Short,Western",,
tt0001493,short,The Bad Man's Downfall,The Bad Man's Downfall,1911,"Short,Western",,
tt0001494,short,The Bad Man's First Prayer,The Bad Man's First Prayer,1911,"Short,Western",,
tt0001495,movie,A Balkan Episode,A Balkan Episode,1911,\N,,
tt0001496,short,The Baron,The Baron,1911,"Comedy,Short",4.2,62.0
tt0001497,short,The Battle of Bunker Hill,The Battle of Bunker Hill,1911,"Short,War",7.2,10.0
tt0001498,movie,The Battle of Trafalgar,The Battle of Trafalgar,1911,War,8.0,13.0
tt0001499,short,The Battle,The Battle,1911,"Action,Drama,Short",5.7,360.0
tt0001500,short,Bedraget i døden,Bedraget i døden,1911,"Drama,Short",5.0,8.0
tt0001501,short,Behind the Stockade,Behind the Stockade,1911,"Drama,Short",,
tt0001502,short,The Best Man Wins,The Best Man Wins,1911,"Comedy,Romance,Short",,
tt0001503,short,The Better Way,The Better Way,1911,"Drama,Short",,
tt0001504,short,Betty Becomes a Maid,Betty Becomes a Maid,1911,"Comedy,Short",,
tt0001505,short,Bill Bumper's Bargain,Bill Bumper's Bargain,1911,"Comedy,Short",,
tt0001506,short,The Black Arrow,The Black Arrow,1911,"Drama,Short",,
tt0001507,short,The Blackmailer,The Blackmailer,1911,Short,,
tt0001508,short,The Blind Princess and the Poet,The Blind Princess and the Poet,1911,"Romance,Short",4.8,51.0
tt0001509,short,Die Blinde,Die Blinde,1911,Short,,
tt0001510,short,"Bobby, the Coward","Bobby, the Coward",1911,"Drama,Short",5.3,68.0
tt0001511,short,Bondefangeri i Vaterland,Bondefangeri i Vaterland,1911,"Drama,Short",,
tt0001512,short,The Border Ranger,The Border Ranger,1911,"Short,Western",,
tt0001513,short,A Boy of the Revolution,A Boy of the Revolution,1911,"Drama,Short",,
tt0001514,short,Boys Will Be Boys,Boys Will Be Boys,1911,"Comedy,Short",,
tt0001515,movie,The Brand,The Brand,1911,\N,,
tt0001516,short,Branding a Bad Man,Branding a Bad Man,1911,"Comedy,Short,Western",,
tt0001517,short,The Broken Cross,The Broken Cross,1911,"Romance,Short",5.5,44.0
tt0001518,short,Broncho Billy's Adventure,Broncho Billy's Adventure,1911,"Short,Western",5.8,20.0
tt0001519,short,Broncho Billy's Christmas Dinner,Broncho Billy's Christmas Dinner,1911,"Short,Western",5.1,40.0
tt0001520,short,Brown's German Liver Cure,Brown's German Liver Cure,1911,Short,,
tt0001521,movie,En bryllupsaften,En bryllupsaften,1911,\N,,
tt0001522,short,Buffalo Bill on the Brain,Buffalo Bill on the Brain,1911,"Comedy,Short",,
tt0001523,short,The Bunco Game at Lizardhead,The Bunco Game at Lizardhead,1911,"Comedy,Short,Western",,
tt0001524,short,The Burglar as Father Christmas,The Burglar as Father Christmas,1911,"Drama,Short",,
tt0001525,short,Caesar's Prisoners,Caesar's Prisoners,1911,Short,,
tt0001526,short,The Call of the Song,The Call of the Song,1911,"Drama,Romance,Short",,
tt0001527,short,The Cameraman's Revenge,Mest kinematograficheskogo operatora,1912,"Animation,Comedy,Fantasy",7.7,2989.0
tt0001528,short,Captain Barnacle's Courtship,Captain Barnacle's Courtship,1911,"Comedy,Short",,
tt0001529,short,Captain Kate,Captain Kate,1911,"Drama,Short",4.3,22.0
tt0001530,movie,The Bushranger's Bride,"Captain Midnight, the Bush King",1911,Drama,5.5,17.0
tt0001531,movie,"Captain Starlight, or Gentleman of the Road","Captain Starlight, or Gentleman of the Road",1911,\N,4.6,15.0
tt0001532,short,Carmen o la hija del contrabandista,Carmen o la hija del contrabandista,1911,Short,5.2,15.0
tt0001533,short,Carmenita the Faithful,Carmenita the Faithful,1911,"Short,Western",,
tt0001534,short,Carnaval en Palamós,Carnaval en Palamós,1911,Short,,
tt0001535,short,Castillo de Arampruña,Castillo de Arampruña,1911,Short,,
tt0001536,short,A Cattle Rustler's Father,A Cattle Rustler's Father,1911,"Short,Western",,
tt0001537,short,The Cattleman's Daughter,The Cattleman's Daughter,1911,"Short,Western",,
tt0001538,short,Caught with the Goods,Caught with the Goods,1911,"Comedy,Short",,
tt0001539,short,Cain and Abel,Caïn et Abel,1911,"Drama,Short",,
tt0001540,short,The Changing of Silas Warner,The Changing of Silas Warner,1911,"Drama,Short",,
tt0001541,short,Checkmated,Checkmated,1911,"Biography,Short",,
tt0001542,short,The Chief's Daughter,The Chief's Daughter,1911,"Romance,Short",4.0,35.0
tt0001543,short,The Child Crusoes,The Child Crusoes,1911,"Adventure,Short",,
tt0001544,short,A Christmas Carol,A Christmas Carol,1910,"Drama,Fantasy,Short",6.0,756.0
tt0001545,short,Cinderella,Cinderella,1911,"Fantasy,Short",6.1,140.0
tt0001546,short,Cinderella,Cinderella,1912,"Fantasy,Romance,Short",,
tt0001547,short,A Citizeness of Paris,A Citizeness of Paris,1911,Short,,
tt0001548,short,The Clown's Sacrifice,The Clown's Sacrifice,1911,Short,,
